USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE
67b8a8eb09f01ca078d2e784,67b8aaed1b0ceed0e5ffef8e,1458057540000,view
67b8a8eb09f01ca078d2e1e5,67b8aaed1b0ceed0e5ffef8e,1456718760000,view
67b8a8eb09f01ca078d2e795,67b8aaed1b0ceed0e5ffef8e,1455760920000,view
67b8a8eb09f01ca078d2e4e1,67b8aaed1b0ceed0e5ffef8e,1430579580000,view
67b8a8eb09f01ca078d2e64a,67b8aaed1b0ceed0e5ffef8e,1411571100000,view
67b8a8ea09f01ca078d2e09e,67b8aaed1b0ceed0e5ffef8f,1642086960000,view
67b8a8eb09f01ca078d2e51a,67b8aaed1b0ceed0e5ffef90,1641689160000,view
67b8a8eb09f01ca078d2e37c,67b8aaed1b0ceed0e5ffef90,1587141300000,view
67b8a8eb09f01ca078d2e76d,67b8aaed1b0ceed0e5ffef90,1565923860000,view
67b8a8ea09f01ca078d2e0a7,67b8aaed1b0ceed0e5ffef90,1547988840000,view
67b8a8eb09f01ca078d2e4cb,67b8aaed1b0ceed0e5ffef90,1483520700000,view
67b8a8eb09f01ca078d2e644,67b8aaed1b0ceed0e5ffef90,1478448060000,view
67b8a8eb09f01ca078d2e4a1,67b8aaed1b0ceed0e5ffef90,1477295220000,view
67b8a8ea09f01ca078d2e011,67b8aaed1b0ceed0e5ffef90,1476084960000,view
67b8a8eb09f01ca078d2e213,67b8aaed1b0ceed0e5ffef90,1457879760000,view
67b8a8eb09f01ca078d2e60a,67b8aaed1b0ceed0e5ffef91,1609828380000,view
67b8a8eb09f01ca078d2e445,67b8aaed1b0ceed0e5ffef91,1598104980000,view
67b8a8ea09f01ca078d2e001,67b8aaed1b0ceed0e5ffef91,1590365220000,view
67b8a8ea09f01ca078d2e0ca,67b8aaed1b0ceed0e5ffef91,1586850240000,view
67b8a8eb09f01ca078d2e51d,67b8aaed1b0ceed0e5ffef91,1585910520000,view
67b8a8eb09f01ca078d2e352,67b8aaed1b0ceed0e5ffef91,1575291000000,view
67b8a8ea09f01ca078d2e0c9,67b8aaed1b0ceed0e5ffef91,1575207900000,view
67b8a8ea09f01ca078d2dff2,67b8aaed1b0ceed0e5ffef91,1574692380000,view
67b8a8eb09f01ca078d2e6b6,67b8aaed1b0ceed0e5ffef91,1571732940000,view
67b8a8ea09f01ca078d2e14b,67b8aaed1b0ceed0e5ffef91,1569683580000,view
67b8a8eb09f01ca078d2e576,67b8aaed1b0ceed0e5ffef91,1569171360000,view
67b8a8eb09f01ca078d2e21c,67b8aaed1b0ceed0e5ffef91,1568779680000,view
67b8a8eb09f01ca078d2e679,67b8aaed1b0ceed0e5ffef91,1567516260000,view
67b8a8eb09f01ca078d2e27b,67b8aaed1b0ceed0e5ffef91,1566488220000,view
67b8a8eb09f01ca078d2e57c,67b8aaed1b0ceed0e5ffef91,1565169960000,view
67b8a8eb09f01ca078d2e75d,67b8aaed1b0ceed0e5ffef91,1565014500000,view
67b8a8eb09f01ca078d2e59c,67b8aaed1b0ceed0e5ffef91,1564746900000,view
67b8a8eb09f01ca078d2e39c,67b8aaed1b0ceed0e5ffef92,1682609880000,view
67b8a8eb09f01ca078d2e68d,67b8aaed1b0ceed0e5ffef92,1682604000000,view
67b8a8ea09f01ca078d2e183,67b8aaed1b0ceed0e5ffef92,1682602500000,view
67b8a8ea09f01ca078d2e0ff,67b8aaed1b0ceed0e5ffef92,1682602260000,view
67b8a8eb09f01ca078d2e3de,67b8aaed1b0ceed0e5ffef92,1682602140000,view
67b8a8eb09f01ca078d2e597,67b8aaed1b0ceed0e5ffef92,1682598300000,view
67b8a8eb09f01ca078d2e1fa,67b8aaed1b0ceed0e5ffef92,1682598120000,view
67b8a8eb09f01ca078d2e3b0,67b8aaed1b0ceed0e5ffef92,1681654440000,view
67b8a8eb09f01ca078d2e3ea,67b8aaed1b0ceed0e5ffef92,1681654080000,view
67b8a8ea09f01ca078d2e010,67b8aaed1b0ceed0e5ffef92,1620914880000,view
67b8a8eb09f01ca078d2e534,67b8aaed1b0ceed0e5ffef92,1606838700000,view
67b8a8eb09f01ca078d2e6f2,67b8aaed1b0ceed0e5ffef92,1601381700000,view
67b8a8eb09f01ca078d2e244,67b8aaed1b0ceed0e5ffef92,1568378100000,view
67b8a8eb09f01ca078d2e646,67b8aaed1b0ceed0e5ffef92,1556879160000,view
67b8a8eb09f01ca078d2e6fa,67b8aaed1b0ceed0e5ffef92,1554237480000,view
67b8a8eb09f01ca078d2e672,67b8aaed1b0ceed0e5ffef92,1551626220000,view
67b8a8eb09f01ca078d2e71e,67b8aaed1b0ceed0e5ffef92,1550564820000,view
67b8a8eb09f01ca078d2e457,67b8aaed1b0ceed0e5ffef92,1548578160000,view
67b8a8eb09f01ca078d2e4de,67b8aaed1b0ceed0e5ffef92,1546761480000,view
67b8a8eb09f01ca078d2e768,67b8aaed1b0ceed0e5ffef93,1655794200000,view
67b8a8eb09f01ca078d2e29d,67b8aaed1b0ceed0e5ffef93,1636688760000,view
67b8a8eb09f01ca078d2e728,67b8aaed1b0ceed0e5ffef93,1607965440000,view
67b8a8eb09f01ca078d2e67b,67b8aaed1b0ceed0e5ffef93,1599471900000,view
67b8a8eb09f01ca078d2e262,67b8aaed1b0ceed0e5ffef93,1577448300000,view
67b8a8eb09f01ca078d2e2c4,67b8aaed1b0ceed0e5ffef93,1560773280000,view
67b8a8eb09f01ca078d2e690,67b8aaed1b0ceed0e5ffef93,1546675800000,view
67b8a8eb09f01ca078d2e3a3,67b8aaed1b0ceed0e5ffef93,1546568280000,view
67b8a8eb09f01ca078d2e643,67b8aaed1b0ceed0e5ffef93,1545716400000,view
67b8a8eb09f01ca078d2e3a7,67b8aaed1b0ceed0e5ffef93,1543331760000,view
67b8a8eb09f01ca078d2e429,67b8aaed1b0ceed0e5ffef94,1577261220000,view
67b8a8ea09f01ca078d2e01f,67b8aaed1b0ceed0e5ffef95,1616166840000,view
67b8a8eb09f01ca078d2e36b,67b8aaed1b0ceed0e5ffef95,1616166720000,view
67b8a8eb09f01ca078d2e480,67b8aaed1b0ceed0e5ffef95,1616166600000,view
67b8a8eb09f01ca078d2e48b,67b8aaed1b0ceed0e5ffef95,1616166540000,view
67b8a8eb09f01ca078d2e22c,67b8aaed1b0ceed0e5ffef95,1616166480000,view
67b8a8eb09f01ca078d2e5a9,67b8aaed1b0ceed0e5ffef95,1616166420000,view
67b8a8ea09f01ca078d2e09a,67b8aaed1b0ceed0e5ffef95,1616166120000,view
67b8a8eb09f01ca078d2e3bb,67b8aaed1b0ceed0e5ffef95,1616165940000,view
67b8a8ea09f01ca078d2e1a6,67b8aaed1b0ceed0e5ffef95,1616165820000,view
67b8a8eb09f01ca078d2e291,67b8aaed1b0ceed0e5ffef95,1616165760000,view
67b8a8ea09f01ca078d2e143,67b8aaed1b0ceed0e5ffef95,1616165640000,view
67b8a8eb09f01ca078d2e76e,67b8aaed1b0ceed0e5ffef95,1616165580000,view
67b8a8eb09f01ca078d2e4c1,67b8aaed1b0ceed0e5ffef95,1616165520000,view
67b8a8eb09f01ca078d2e45b,67b8aaed1b0ceed0e5ffef95,1616165400000,view
67b8a8eb09f01ca078d2e221,67b8aaed1b0ceed0e5ffef95,1616165220000,view
67b8a8eb09f01ca078d2e708,67b8aaed1b0ceed0e5ffef95,1616165160000,view
67b8a8eb09f01ca078d2e6bd,67b8aaed1b0ceed0e5ffef95,1616164740000,view
67b8a8ea09f01ca078d2e090,67b8aaed1b0ceed0e5ffef95,1616164440000,view
67b8a8eb09f01ca078d2e1ea,67b8aaed1b0ceed0e5ffef95,1616164320000,view
67b8a8eb09f01ca078d2e3a6,67b8aaed1b0ceed0e5ffef95,1616164200000,view
67b8a8eb09f01ca078d2e44d,67b8aaed1b0ceed0e5ffef95,1616164080000,view
67b8a8eb09f01ca078d2e64e,67b8aaed1b0ceed0e5ffef95,1616163720000,view
67b8a8eb09f01ca078d2e6ae,67b8aaed1b0ceed0e5ffef95,1615830840000,view
67b8a8ea09f01ca078d2e085,67b8aaed1b0ceed0e5ffef95,1615830780000,view
67b8a8ea09f01ca078d2e135,67b8aaed1b0ceed0e5ffef95,1615830660000,view
67b8a8eb09f01ca078d2e381,67b8aaed1b0ceed0e5ffef95,1615830600000,view
67b8a8ea09f01ca078d2e19d,67b8aaed1b0ceed0e5ffef95,1615830480000,view
67b8a8ea09f01ca078d2e1a1,67b8aaed1b0ceed0e5ffef95,1615830420000,view
67b8a8ea09f01ca078d2e088,67b8aaed1b0ceed0e5ffef95,1615830240000,view
67b8a8eb09f01ca078d2e381,67b8aaed1b0ceed0e5ffef95,1615830120000,view
67b8a8ea09f01ca078d2dfee,67b8aaed1b0ceed0e5ffef96,1624163280000,view
67b8a8eb09f01ca078d2e606,67b8aaed1b0ceed0e5ffef96,1608731580000,view
67b8a8eb09f01ca078d2e2e9,67b8aaed1b0ceed0e5ffef96,1601049900000,view
67b8a8eb09f01ca078d2e27d,67b8aaed1b0ceed0e5ffef96,1575553800000,view
67b8a8eb09f01ca078d2e390,67b8aaed1b0ceed0e5ffef96,1565250300000,view
67b8a8eb09f01ca078d2e3c1,67b8aaed1b0ceed0e5ffef96,1544355540000,view
67b8a8ea09f01ca078d2e0e6,67b8aaed1b0ceed0e5ffef96,1542946860000,view
67b8a8eb09f01ca078d2e27f,67b8aaed1b0ceed0e5ffef96,1541901060000,view
67b8a8eb09f01ca078d2e29b,67b8aaed1b0ceed0e5ffef96,1535516160000,view
67b8a8eb09f01ca078d2e346,67b8aaed1b0ceed0e5ffef96,1521766140000,view
67b8a8ea09f01ca078d2e0d0,67b8aaed1b0ceed0e5ffef96,1517984160000,view
67b8a8eb09f01ca078d2e1e2,67b8aaed1b0ceed0e5ffef96,1478762100000,view
67b8a8eb09f01ca078d2e599,67b8aaed1b0ceed0e5ffef96,1476094080000,view
67b8a8ea09f01ca078d2e183,67b8aaed1b0ceed0e5ffef96,1465824060000,view
67b8a8eb09f01ca078d2e535,67b8aaed1b0ceed0e5ffef96,1460742900000,view
67b8a8eb09f01ca078d2e508,67b8aaed1b0ceed0e5ffef97,1648808700000,view
67b8a8eb09f01ca078d2e4ac,67b8aaed1b0ceed0e5ffef97,1619339880000,view
67b8a8eb09f01ca078d2e496,67b8aaed1b0ceed0e5ffef98,1626083640000,view
67b8a8eb09f01ca078d2e27b,67b8aaed1b0ceed0e5ffef98,1621679820000,view
67b8a8eb09f01ca078d2e703,67b8aaed1b0ceed0e5ffef98,1620100260000,view
67b8a8eb09f01ca078d2e375,67b8aaed1b0ceed0e5ffef98,1620100080000,view
67b8a8eb09f01ca078d2e38e,67b8aaed1b0ceed0e5ffef98,1620099840000,view
67b8a8eb09f01ca078d2e29a,67b8aaed1b0ceed0e5ffef98,1620099600000,view
67b8a8eb09f01ca078d2e23b,67b8aaed1b0ceed0e5ffef98,1620099420000,view
67b8a8eb09f01ca078d2e1e5,67b8aaed1b0ceed0e5ffef98,1620099300000,view
67b8a8eb09f01ca078d2e5f1,67b8aaed1b0ceed0e5ffef98,1620098160000,view
67b8a8ea09f01ca078d2e105,67b8aaed1b0ceed0e5ffef98,1620097980000,view
67b8a8eb09f01ca078d2e673,67b8aaed1b0ceed0e5ffef98,1620097740000,view
67b8a8eb09f01ca078d2e6d2,67b8aaed1b0ceed0e5ffef98,1620097620000,view
67b8a8eb09f01ca078d2e2a5,67b8aaed1b0ceed0e5ffef98,1618483680000,view
67b8a8eb09f01ca078d2e2c9,67b8aaed1b0ceed0e5ffef98,1609480080000,view
67b8a8eb09f01ca078d2e3f4,67b8aaed1b0ceed0e5ffef98,1606988700000,view
67b8a8eb09f01ca078d2e3b0,67b8aaed1b0ceed0e5ffef98,1605677400000,view
67b8a8eb09f01ca078d2e504,67b8aaed1b0ceed0e5ffef98,1600326360000,view
67b8a8eb09f01ca078d2e23a,67b8aaed1b0ceed0e5ffef98,1598109540000,view
67b8a8eb09f01ca078d2e418,67b8aaed1b0ceed0e5ffef98,1594514040000,view
67b8a8eb09f01ca078d2e701,67b8aaed1b0ceed0e5ffef98,1592591520000,view
67b8a8eb09f01ca078d2e2c0,67b8aaed1b0ceed0e5ffef98,1592591340000,view
67b8a8eb09f01ca078d2e47c,67b8aaed1b0ceed0e5ffef98,1592590980000,view
67b8a8eb09f01ca078d2e3a4,67b8aaed1b0ceed0e5ffef98,1592590860000,view
67b8a8eb09f01ca078d2e539,67b8aaed1b0ceed0e5ffef9a,1652613060000,view
67b8a8ea09f01ca078d2e153,67b8aaed1b0ceed0e5ffef9a,1619421060000,view
67b8a8eb09f01ca078d2e3ed,67b8aaed1b0ceed0e5ffef9a,1613482680000,view
67b8a8ea09f01ca078d2e18b,67b8aaed1b0ceed0e5ffef9a,1608913260000,view
67b8a8ea09f01ca078d2e14f,67b8aaed1b0ceed0e5ffef9a,1607661180000,view
67b8a8eb09f01ca078d2e1bc,67b8aaed1b0ceed0e5ffef9a,1600483740000,view
67b8a8ea09f01ca078d2e010,67b8aaed1b0ceed0e5ffef9a,1599213720000,view
67b8a8ea09f01ca078d2e054,67b8aaed1b0ceed0e5ffef9a,1597744140000,view
67b8a8ea09f01ca078d2e103,67b8aaed1b0ceed0e5ffef9a,1597595100000,view
67b8a8ea09f01ca078d2e143,67b8aaed1b0ceed0e5ffef9a,1582284900000,view
67b8a8eb09f01ca078d2e42b,67b8aaed1b0ceed0e5ffef9a,1580671140000,view
67b8a8ea09f01ca078d2e059,67b8aaed1b0ceed0e5ffef9a,1577811360000,view
67b8a8eb09f01ca078d2e715,67b8aaed1b0ceed0e5ffef9a,1576939380000,view
67b8a8ea09f01ca078d2e115,67b8aaed1b0ceed0e5ffef9a,1576915440000,view
67b8a8ea09f01ca078d2e132,67b8aaed1b0ceed0e5ffef9a,1574313120000,view
67b8a8eb09f01ca078d2e255,67b8aaed1b0ceed0e5ffef9a,1573726380000,view
67b8a8eb09f01ca078d2e4eb,67b8aaed1b0ceed0e5ffef9a,1573210920000,view
67b8a8eb09f01ca078d2e65e,67b8aaed1b0ceed0e5ffef9a,1573032420000,view
67b8a8eb09f01ca078d2e3e5,67b8aaed1b0ceed0e5ffef9a,1573032120000,view
67b8a8eb09f01ca078d2e496,67b8aaed1b0ceed0e5ffef9a,1572531180000,view
67b8a8eb09f01ca078d2e72b,67b8aaed1b0ceed0e5ffef9b,1623509100000,view
67b8a8ea09f01ca078d2e144,67b8aaed1b0ceed0e5ffef9b,1604304600000,view
67b8a8eb09f01ca078d2e284,67b8aaed1b0ceed0e5ffef9b,1604201220000,view
67b8a8eb09f01ca078d2e443,67b8aaed1b0ceed0e5ffef9b,1604200980000,view
67b8a8eb09f01ca078d2e5d8,67b8aaed1b0ceed0e5ffef9b,1604112180000,view
67b8a8ea09f01ca078d2dff9,67b8aaed1b0ceed0e5ffef9b,1603951740000,view
67b8a8eb09f01ca078d2e753,67b8aaed1b0ceed0e5ffef9b,1603951140000,view
67b8a8eb09f01ca078d2e27a,67b8aaed1b0ceed0e5ffef9b,1591625400000,view
67b8a8eb09f01ca078d2e213,67b8aaed1b0ceed0e5ffef9b,1547699280000,view
67b8a8eb09f01ca078d2e383,67b8aaed1b0ceed0e5ffef9b,1537415100000,view
67b8a8eb09f01ca078d2e3e6,67b8aaed1b0ceed0e5ffef9b,1531556400000,view
67b8a8eb09f01ca078d2e643,67b8aaed1b0ceed0e5ffef9b,1530216840000,view
67b8a8eb09f01ca078d2e703,67b8aaed1b0ceed0e5ffef9b,1528705980000,view
67b8a8eb09f01ca078d2e673,67b8aaed1b0ceed0e5ffef9b,1523938620000,view
67b8a8eb09f01ca078d2e398,67b8aaed1b0ceed0e5ffef9b,1513665060000,view
67b8a8eb09f01ca078d2e708,67b8aaed1b0ceed0e5ffef9b,1510405260000,view
67b8a8eb09f01ca078d2e3ae,67b8aaed1b0ceed0e5ffef9b,1505843820000,view
67b8a8eb09f01ca078d2e361,67b8aaed1b0ceed0e5ffef9b,1505478360000,view
67b8a8ea09f01ca078d2e162,67b8aaed1b0ceed0e5ffef9b,1503736440000,view
67b8a8eb09f01ca078d2e421,67b8aaed1b0ceed0e5ffef9b,1503573780000,view
67b8a8eb09f01ca078d2e373,67b8aaed1b0ceed0e5ffef9b,1500119040000,view
67b8a8eb09f01ca078d2e290,67b8aaed1b0ceed0e5ffef9b,1497788700000,view
67b8a8eb09f01ca078d2e70b,67b8aaed1b0ceed0e5ffef9b,1497543600000,view
67b8a8eb09f01ca078d2e69a,67b8aaed1b0ceed0e5ffef9b,1494666960000,view
67b8a8eb09f01ca078d2e2a7,67b8aaed1b0ceed0e5ffef9b,1493920440000,view
67b8a8eb09f01ca078d2e245,67b8aaed1b0ceed0e5ffef9b,1492620600000,view
67b8a8eb09f01ca078d2e3fb,67b8aaed1b0ceed0e5ffef9b,1486567380000,view
67b8a8eb09f01ca078d2e3e1,67b8aaed1b0ceed0e5ffef9b,1485873480000,view
67b8a8eb09f01ca078d2e416,67b8aaed1b0ceed0e5ffef9c,1734421440000,view
67b8a8ea09f01ca078d2e0b1,67b8aaed1b0ceed0e5ffef9c,1559096100000,view
67b8a8eb09f01ca078d2e222,67b8aaed1b0ceed0e5ffef9c,1558953240000,view
67b8a8eb09f01ca078d2e4d0,67b8aaed1b0ceed0e5ffef9c,1558615320000,view
67b8a8eb09f01ca078d2e3e6,67b8aaed1b0ceed0e5ffef9c,1558508340000,view
67b8a8eb09f01ca078d2e63f,67b8aaed1b0ceed0e5ffef9c,1558508100000,view
67b8a8eb09f01ca078d2e3b8,67b8aaed1b0ceed0e5ffef9c,1558507620000,view
67b8a8eb09f01ca078d2e668,67b8aaed1b0ceed0e5ffef9c,1558506720000,view
67b8a8eb09f01ca078d2e6db,67b8aaed1b0ceed0e5ffef9e,1734331260000,view
67b8a8eb09f01ca078d2e37d,67b8aaed1b0ceed0e5ffef9e,1734331080000,view
67b8a8ea09f01ca078d2e132,67b8aaed1b0ceed0e5ffef9e,1734330900000,view
67b8a8ea09f01ca078d2e143,67b8aaed1b0ceed0e5ffef9e,1734330720000,view
67b8a8eb09f01ca078d2e694,67b8aaed1b0ceed0e5ffef9e,1734330300000,view
67b8a8eb09f01ca078d2e5fc,67b8aaed1b0ceed0e5ffef9e,1734330240000,view
67b8a8eb09f01ca078d2e70d,67b8aaed1b0ceed0e5ffef9e,1734329940000,view
67b8a8eb09f01ca078d2e494,67b8aaed1b0ceed0e5ffef9e,1734329820000,view
67b8a8eb09f01ca078d2e64b,67b8aaed1b0ceed0e5ffef9f,1734335280000,view
67b8a8ea09f01ca078d2e08a,67b8aaed1b0ceed0e5ffefa0,1606298520000,view
67b8a8eb09f01ca078d2e1f8,67b8aaed1b0ceed0e5ffefa0,1571280120000,view
67b8a8ea09f01ca078d2e132,67b8aaed1b0ceed0e5ffefa0,1551333780000,view
67b8a8ea09f01ca078d2e09f,67b8aaed1b0ceed0e5ffefa0,1545927240000,view
67b8a8eb09f01ca078d2e36b,67b8aaed1b0ceed0e5ffefa0,1545830760000,view
67b8a8eb09f01ca078d2e239,67b8aaed1b0ceed0e5ffefa0,1544161020000,view
67b8a8eb09f01ca078d2e51c,67b8aaed1b0ceed0e5ffefa0,1544069700000,view
