_id,name,cuisines,address,priceRange,timeOpen,average_score,classification,latitude,longitude
67812ec1514dba6089ed924d,Xôi Hoa Vàng - Xôi Ruốc Cá Rô Đồng,Món Việt,"1A Ngõ 46 Phạm Ngọc Thạch, Quận Đống Đa, Hà Nội",15.000đ - 50.000đ,10:00 - 21:00,8.6,Positive,21.0103514100626,105.83572420462757
67812ec1514dba6089ed9364,Marukame Udon - Udon & Tempura - Vạn Hạnh Mall,Món Nhật,"Tầng 6, 6-08&7A Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",39.000đ - 119.000đ,10:00 - 21:30,8.6,Positive,,
67812ec1514dba6089ed92ef,My Garden Coffee & Tea,Món Việt,"Quốc Lộ 51, KP. Phước Lập, P. Mỹ Xuân, Thị Xã Phú Mỹ, Vũng Tàu",15.000đ - 39.000đ,07:00 - 22:00,8.6,Positive,10.640808736038533,107.04511961521268
67812ec1514dba6089ed91f2,Phượng - Cháo Lòng,Món Việt,"Ki Ốt 10 Trần Quang Diệu, Quận Đống Đa, Hà Nội",20.000đ - 50.000đ,06:30 - 21:00,8.6,Positive,,
67812ec1514dba6089ed9137,SI Cuisine & Mixology Takeaway - Hàng Bài,"Món Bắc, Món Trung Hoa, Món Miền Nam, Món Nhật, Món Thái","18 Hàng Bài, P. Hàng Bài, Quận Hoàn Kiếm, Hà Nội",500.000đ - 800.000đ,09:00 - 21:00,8.6,Positive,,
67812ec1514dba6089ed9192,Chef Sáng - Bánh Ngọt Pháp,Pháp,"277 Xã Đàn, P. Nam Đồng, Quận Đống Đa, Hà Nội",20.000đ - 100.000đ,08:30 - 22:00,8.6,Positive,21.015814336985994,105.83249607066193
67812ec1514dba6089ed93a5,"Chân Gà Dzô Dzô - Nem Nướng, Cá Viên Chiên & Ăn Vặt - Trường Chinh",Món Việt,"491/4 Trường Chinh, P. 14, Quận Tân Bình, TP. HCM",85.000đ - 150.000đ,06:00 - 23:00,8.596923076923076,Positive,10.798503290511313,106.64283514758552
67812ec1514dba6089ed941d,Harvest Baking Bakery - Bánh Mì Tươi Ngon,"Món Việt, Quốc tế","5 Đường Số 7, KĐT Vạn Phúc, P. Hiệp Bình Phước, Tp. Thủ Đức, TP. HCM",18.000đ - 625.000đ,09:00 - 13:00,8.592153846153845,Positive,,
67812ec1514dba6089ed9376,Trà Sữa Chờ,Món Việt,"407 Nguyễn Văn Công, P. 3, Quận Gò Vấp, TP. HCM",12.000đ - 30.000đ,12:00 - 20:00,8.58,Positive,10.821023593582106,106.67407417605389
67812ec1514dba6089ed946b,Quán Tý - Xôi Gà & Cháo Gà,Món Việt,"Phó Đức Chính, Tp. Huế, Huế",20.000đ - 40.000đ,16:00 - 22:00,8.570769230769232,Positive,16.466205249999998,107.5950305
67812ec1514dba6089ed9105,XOI FOOD - Xôi Nếp Nương & Cơm Văn Phòng,Món Việt,"126 Nguyễn Văn Trỗi, P. Mộ Lao, Quận Hà Đông, Hà Nội",20.000đ - 30.000đ,07:00 - 14:00 | 17:00 - 21:00,8.56,Positive,20.982739887607693,105.78540592416532
67812ec1514dba6089ed9442,Triệu Minh Hiệp - Tiệm Bánh Người Hoa,Món Trung Hoa,"123/23 Bình Tây, P. 1, Quận 6, TP. HCM",20.000đ - 55.000đ,10:00 - 18:30,8.52923076923077,Positive,10.745192200000002,106.65210135000001
67812ec1514dba6089ed946a,Seaweed Food - Bánh Canh Cua Rong Biển,Món Việt,"5 Nhật Lệ, P. Thuận Thành, Tp. Huế, Huế",15.000đ - 20.000đ,06:00 - 21:00,8.522225274725276,Positive,16.477586894642474,107.58081586444746
67812ec1514dba6089ed9306,Bánh Canh Phú Mỹ,Món Việt,"386 Huỳnh Văn Lũy, P. Phú Mỹ, Thành Phố Thủ Dầu Một, Bình Dương",25.000đ - 35.000đ,10:00 - 19:00,8.51923076923077,Positive,11.007415744425506,106.67632543488128
67812ec1514dba6089ed92b6,Bánh Xếp Thảo - Hải Thượng Lãng Ông,Món Việt,"266 Hải Thượng Lãng Ông, P. 14, Quận 5, TP. HCM",10.000đ - 15.000đ,09:00 - 22:00,8.51923076923077,Positive,,
67812ec1514dba6089ed9463,Cháo Ếch Singapore Ghiền - Chi Nhánh Huế,empty,"51 Lê Lợi, P. Phú Hội, Tp. Huế, Huế",12.000đ - 80.000đ,14:00 - 23:00,8.51923076923077,Positive,16.46955126182457,107.59315208840758
67812ec1514dba6089ed9310,Cô Chiêu - Trà Sữa & Bún Đậu,Món Việt,"Hùng Vương, Xã An Điền, Thị Xã Bến Cát, Bình Dương",15.000đ - 50.000đ,07:00 - 21:00,8.519230769230768,Positive,,
67812ec1514dba6089ed9469,Quán Nhậu Sơn Tùng,Món Việt,"61 Lê Thánh Tôn, P. Thuận Lộc, Tp. Huế, Huế",25.000đ - 95.000đ,15:30 - 23:00,8.519230769230768,Positive,16.475506983752762,107.58191864828387
67812ec1514dba6089ed9471,Highlands Coffee - Đại Nội,Món Việt,"Khu Đại Nội, Tp. Huế, Huế",19.000đ - 65.000đ,07:00 - 22:00,8.505384615384616,Positive,,
67812ec1514dba6089ed920d,"Kim Liên - Bún, Miến & Bánh Đa Cua - Lương Định Của",Món Việt,"116B15 Lương Định Của, TT Kim Liên, P. Kim Liên, Quận Đống Đa, Hà Nội",20.000đ - 40.000đ,06:30 - 14:00,8.5,Positive,,
67812ec1514dba6089ed9285,Bánh Đúc Bà Nga - Shop Online - Láng Hạ,Món Việt,"Đầu Ngõ 29 Láng Hạ, P. Ô Chợ Dừa, Quận Đống Đa, Hà Nội",25.000đ - 50.000đ,10:00 - 18:00,8.5,Positive,,
67812ec1514dba6089ed9292,Phệ Quán - Lẩu 1 Người & Bún Thái Hải Sản,"Món Thái, Singapore","Số 1 Ngách 3 Ngõ 218 Lĩnh Nam, P. Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",25.000đ - 249.000đ,07:00 - 22:00,8.5,Positive,,
67812ec1514dba6089ed9382,Tàu Hũ PaPa - Cây Trâm,Món Việt,"132 Nguyễn Văn Khối, P. 9, Quận Gò Vấp, TP. HCM",15.000đ - 30.000đ,10:20 - 22:20,8.486538461538462,Positive,,
67812ec1514dba6089ed9355,Phở Bùi Gia,Món Việt,"56 Xuân Thủy, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",10.000đ - 100.000đ,06:00 - 13:30 | 16:30 - 22:00,8.480384615384615,Positive,10.803767880577992,106.73470254126825
67812ec1514dba6089ed913c,LAM - Đặc Sản Bình Định,Món Việt,"110/34 Hoàng Cầu, P. Ô Chợ Dừa, Quận Đống Đa, Hà Nội",20.000đ - 100.000đ,10:00 - 14:00,8.48,Positive,21.019097543913908,105.82371065693701
67812ec1514dba6089ed9326,"Highlands Coffee - Trà, Cà Phê & Bánh - Vincom Xuân Khánh",Món Việt,"Vincom Xuân Khánh, 209 Đường 30 Tháng 4, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",9.000đ - 65.000đ,07:00 - 22:00,8.462307692307693,Positive,10.0248398,105.775603
67812ec1514dba6089ed92e9,Quán Lá - Hải Sản Tươi Sống,Món Việt,"311 Thống Nhất, P. 8, Tp. Vũng Tàu, Vũng Tàu",25.000đ - 850.000đ,10:00 - 22:00,8.436153846153847,Positive,10.350102361252997,107.0843403197942
67812ec1514dba6089ed93a0,Bánh Tráng Kim Thủy - Dương Bá Trạc,Món Việt,"450/48 Dương Bá Trạc, P. 1, Quận 8, TP. HCM",18.000đ - 55.000đ,08:00 - 21:30,8.426153846153845,Positive,10.744351058258712,106.68894974870116
67812ec1514dba6089ed925a,Gà Rán MoMo - An Hòa,Món Hàn,"74 P. An Hòa, P. Mộ Lao, Quận Hà Đông, Hà Nội",50.000đ - 150.000đ,10:00 - 22:00,8.42,Positive,20.98376684843417,105.78984854644072
67812ec1514dba6089ed9465,Bánh Tiêu Trần Quốc Toản,Món Việt,"8 Lâm Mông Quang, P. Thuận Thành, Tp. Huế, Huế",3.000đ - 5.000đ,16:00 - 21:00,8.411538461538461,Positive,16.47065619497811,107.58434764734106
67812ec1514dba6089ed9461,Shino - Sushi & BBQ - 35 Nguyễn Thái Học,Món Nhật,"35 Nguyễn Thái Học, P. Phú Hội, Tp. Huế, Huế",35.000đ - 120.000đ,10:00 - 13:30 | 16:00 - 22:30,8.407564102564102,Positive,16.468269451620607,107.59669468534449
67812ec1514dba6089ed9134,Phở 10 Hà Nội Xưa - Doãn Kế Thiện,Món Việt,"39 Doãn Kế Thiện, P. Mai Dịch, Quận Cầu Giấy, Hà Nội",35.000đ - 66.000đ,05:30 - 13:30 | 17:30 - 22:00,8.4,Positive,21.0409156,105.7792113
67812ec1514dba6089ed9356,Phở 24 - Nguyễn Cơ Thạch,Món Việt,"Khu Đô Thị Sala, 125 - 127 Nguyễn Cơ Thạch, P. An Lợi Đông, Tp. Thủ Đức, TP. HCM",25.000đ - 55.000đ,06:00 - 22:00,8.384615384615383,Positive,,
67812ec1514dba6089ed9432,Cô Loan - Bánh Tráng Chấm,Món Việt,"146/11 Nguyễn Chế Nghĩa, P. 12, Quận 8, TP. HCM",10.000đ - 20.000đ,11:00 - 19:00,8.384615384615383,Positive,,
67812ec1514dba6089ed9491,"Huyền - Bánh Bèo, Bánh Cuốn & Bánh Dò Gio",Món Việt,"65 Chu Văn An, P. Lê Lợi, Quận Ngô Quyền, Hải Phòng",20.000đ - 20.000đ,empty,8.384615384615383,Positive,,
67812ec1514dba6089ed946e,Garden Coffee & Milk Tea,Món Việt,"115 Nguyễn Kim Thành, Thị Trấn Sịa, Huyện Quảng Điền, Huế",8.000đ - 35.000đ,06:00 - 23:00,8.384615384615383,Positive,,
67812ec1514dba6089ed9262,Tuấn Minh - Phở Gà & Bún Thang,Món Việt,"3 Tô Hiến Thành, P. Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",35.000đ - 45.000đ,05:30 - 13:30,8.38,Positive,,
67812ec1514dba6089ed91ad,"Mì Vằn Thắn, Sủi Cảo & Bún Thang - Tô Hiệu",Món Việt,"102 B8 Tô Hiệu, P. Nghĩa Tân, Quận Cầu Giấy, Hà Nội",25.000đ - 45.000đ,07:00 - 21:00,8.38,Positive,21.042191537793975,105.79558553963706
67812ec1514dba6089ed9459,Bún Trộn Cây Sung,Món Huế,"Đối diện 15 Lương Văn Can, P. An Cựu, Tp. Huế, Huế",5.000đ - 10.000đ,06:00 - 10:00,8.374615384615385,Positive,,
67812ec1514dba6089ed93df,Cơm Tấm Hoàng Gia,Món Việt,"57 Bửu Đình, Quận 6, TP. HCM",28.000đ - 44.000đ,06:00 - 15:00,8.357692307692307,Positive,10.748655519866247,106.64501316344719
67812ec1514dba6089ed925d,Bánh Mì Phố - Hàng Bông,Món Việt,"64 Hàng Bông, P. Hàng Gai, Quận Hoàn Kiếm, Hà Nội",25.000đ - 50.000đ,07:00 - 21:00,8.34,Positive,21.0306006,105.8475703
67812ec1514dba6089ed945d,Bánh Lọc & Bánh Bao Huyền Phương,Món Việt,"10/92 Dương Văn An, P. Xuân Phú, Tp. Huế, Huế",3.000đ - 15.000đ,06:00 - 22:00,8.33076923076923,Positive,16.467721058673394,107.6036574591652
67812ec1514dba6089ed9261,Bún Hải Sản - Linh Đàm,Món Việt,"CT2-X2 Bắc Linh Đàm, P. Hoàng Liệt, Quận Hoàng Mai, Hà Nội",20.000đ - 80.000đ,06:00 - 14:00,8.32,Positive,20.96756535,105.82440638870665
67812ec1514dba6089ed929d,Hoa Quả Dầm - Đê La Thành,Món Việt,"360 Đê La Thành (Cổng Trường Mĩ Thuật Công Nghiệp), Quận Đống Đa, Hà Nội",5.000đ - 20.000đ,09:00 - 20:00,8.32,Positive,,
67812ec1514dba6089ed93e6,Chivago Chicken - Gà Rán Hàn Quốc & Bia - Nguyễn Thị Thập,Món Hàn,"318 Nguyễn Thị Thập, P. Tân Quy, Quận 7, TP. HCM",100.000đ - 500.000đ,00:01 - 01:00 | 11:00 - 23:59,8.308626373626373,Positive,10.739693742714524,106.70527515627892
67812ec1514dba6089ed923a,Bếp Cô Ba - Lẩu & Đồ Ăn Vặt,Món Việt,"1 Ngõ Phan Chu Trinh, P. Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội",50.000đ - 220.000đ,09:00 - 21:00,8.3,Positive,21.019269077696677,105.8560965640628
67812ec1514dba6089ed9369,Yummy Frog - Cháo Ếch Singapore - Đường Số 10,empty,"168 Đường Số 10, P. Phước Bình, Tp. Thủ Đức, TP. HCM",10.000đ - 113.000đ,10:00 - 22:00,8.3,Positive,10.814019995044777,106.77062638110053
67812ec1514dba6089ed9260,Bánh Mì Phố - Trần Bình Trọng,Món Việt,"29A Trần Bình Trọng, P. Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",25.000đ - 50.000đ,06:00 - 23:00,8.3,Positive,21.02202141051954,105.84508159173886
67812ec1514dba6089ed9166,Trà Sữa Sharetea Nhà Thờ - Phố Nguyễn Thị Định,Đài Loan,"27B Phố Nguyễn Thị Định, P. Trung Hoà, Quận Cầu Giấy, Hà Nội",40.000đ - 80.000đ,09:30 - 23:00,8.3,Positive,21.01128654659051,105.80450037919896
67812ec1514dba6089ed9112,Diệp Diệp - Chân Gà Ngâm Sả Ớt - Shop Online,empty,"25 Ngách 322/17 Mỹ Đình, P. Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",50.000đ - 500.000đ,08:00 - 20:30,8.28,Positive,,
67812ec1514dba6089ed921f,Cơm Tấm Tô Lương - Cơm Sườn & Cơm Gà,Món Việt,"Số 20 Ngõ 122 Định Công, P. Định Công, Quận Hoàng Mai, Hà Nội",20.000đ - 55.000đ,10:00 - 23:00,8.28,Positive,,
67812ec1514dba6089ed93cf,Bánh Đúc Nóng Lan Hương - Võ Thị Sáu,Món Việt,"128 Võ Thị Sáu, Quận 3, TP. HCM",10.000đ - 12.000đ,06:00 - 09:00 | 15:00 - 18:30,8.278484162895927,Positive,10.782932,106.6893481
67812ec1514dba6089ed9402,Cơm Gà Xối Mỡ Thạch Lam - Kênh Tân Hóa,Món Việt,"277D Kênh Tân Hóa, P. Hòa Thạnh, Quận Tân Phú, TP. HCM",20.000đ - 30.000đ,10:00 - 21:00,8.276483516483516,Positive,10.776235844602503,106.63851005846028
67812ec1514dba6089ed9397,Starbucks Coffee - Golden Mansion,empty,"Lô TM 1.01, Tầng 1, Tòa Nhà Golden Mansion, 119 Phổ Quang, Quận Phú Nhuận, TP. HCM",50.000đ - 200.000đ,06:30 - 21:30,8.26,Positive,,
67812ec1514dba6089ed93f0,Him Coffee & More - Lê Văn Sỹ,Món Việt,"323 Lê Văn Sỹ, P. 1, Quận Tân Bình, TP. HCM",30.000đ - 55.000đ,08:00 - 22:30,8.2575,Positive,10.795975751463102,106.66598181311318
67812ec1514dba6089ed9454,Kim Đồng - Bún Bò Huế - Hai Bà Trưng,Món Huế,"56 Hai Bà Trưng, P. Vĩnh Ninh, Tp. Huế, Huế",20.000đ - 30.000đ,06:00 - 21:00,8.255769230769232,Positive,16.46273097034744,107.58848147674708
67812ec1514dba6089ed92a2,Hoàng Phố - Lẩu Nấm Thiên Nhiên,Món Việt,"28 - 30 Lê Đức Thọ, Quận Nam Từ Liêm, Hà Nội",100.000đ - 400.000đ,09:00 - 14:00 | 17:00 - 22:00,8.24,Positive,21.035876255708725,105.77065611002959
67812ec1514dba6089ed93d9,Quán Chay 103,Món Việt,"103 Nguyễn Thái Bình, P. Nguyễn Thái Bình, Quận 1, TP. HCM",20.000đ - 40.000đ,07:00 - 20:30,8.24,Positive,10.768919062021153,106.69938580706894
67812ec1514dba6089ed9455,Quán Bánh Chi - Lê Viết Lượng,Món Huế,"52 Lê Viết Lượng, P. Xuân Phú, Tp. Huế, Huế",15.000đ - 50.000đ,14:00 - 20:00,8.225576923076922,Positive,16.462184818924566,107.60314698261281
67812ec1514dba6089ed918b,Quán Bác Tươi - Phở Gà - TT Quỳnh Mai,Món Việt,"101 C7 TT Quỳnh Mai, P. Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội",15.000đ - 30.000đ,14:00 - 19:00,8.22,Positive,,
67812ec1514dba6089ed91a9,Colline De Cafe,Quốc tế,"Ngõ 268 Ngọc Thuỵ, P. Ngọc Thụy, Quận Long Biên, Hà Nội",15.000đ - 50.000đ,06:00 - 22:00,8.2,Positive,21.056869577080306,105.8676317246032
67812ec1514dba6089ed9213,Lăng + - Cá Lăng Mộ Lao,Món Việt,"40 LK11B KĐT Mộ Lao, Quận Hà Đông, Hà Nội",100.000đ - 300.000đ,10:00 - 21:00,8.2,Positive,,
67812ec1514dba6089ed91b3,Hải Sản 247 - Shop Online,Món Việt,"14 Lô 6 Chung Cư An Lạc Phùng Khoang , Quận Nam Từ Liêm, Hà Nội",75.000đ - 520.000đ,09:00 - 22:00,8.2,Positive,,
67812ec1514dba6089ed920e,Ngân Béo - Bún Cá & Bún Riêu Cua,Món Việt,"P110B Ngõ 10 Tôn Thất Tùng, P. Kim Liên, Quận Đống Đa, Hà Nội",25.000đ - 30.000đ,06:00 - 13:00,8.2,Positive,,
67812ec1514dba6089ed91dc,Gà Tần Bà Duyên,Món Việt,"183 Trương Định, P. Tương Mai, Quận Hoàng Mai, Hà Nội",25.000đ - 70.000đ,17:30 - 22:30,8.2,Positive,20.988146573525956,105.84704865383073
67812ec1514dba6089ed925e,Bánh Mì Phố - Hàng Mã,Món Việt,"61E Hàng Mã, P. Hàng Mã, Quận Hoàn Kiếm, Hà Nội",25.000đ - 50.000đ,06:00 - 23:00,8.18,Positive,,
67812ec1514dba6089ed90ec,Cơm Đảo Bếp Nàng Sen,Món Việt,"49 Ngõ 604 Ngọc Thụy, P. Ngọc Thụy, Quận Long Biên, Hà Nội",30.000đ - 45.000đ,09:00 - 21:00,8.18,Positive,21.064516651054223,105.87354590937535
67812ec1514dba6089ed920c,Lê Lan - Bánh Đa Cua Gia Truyền,Món Việt,"115 B16 Lương Định Của, P. Kim Liên, Quận Đống Đa, Hà Nội",25.000đ - 50.000đ,07:00 - 13:30,8.18,Positive,,
67812ec1514dba6089ed9214,Lẩu Cá Kèo & Lẩu Mắm Cần Thơ - Giải Phóng,Miền Tây,"188 Ngõ 533 Giải Phóng, P. Giáp Bát, Quận Hoàng Mai, Hà Nội",70.000đ - 150.000đ,10:00 - 23:00,8.16,Positive,,
67812ec1514dba6089ed9170,Bún Chả Phố Cổ Ngọc Dung,Món Việt,"Ki Ốt 6, Nhà 8, Ngõ Tự Do, P. Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",15.000đ - 25.000đ,07:00 - 22:00,8.16,Positive,,
67812ec1514dba6089ed92fb,Quán La Cà 1 - 30 Tháng 4,Món Việt,"652 Đường 30 Tháng 4, Tp. Vũng Tàu, Vũng Tàu",25.000đ - 299.000đ,15:30 - 23:30,8.158653846153847,Positive,10.420825024015217,107.15297398848799
67812ec1514dba6089ed9485,Nem Nướng Nam An - Thống Nhất Mới,Món Việt,"452 Thống Nhất Mới, P. 8, Tp. Vũng Tàu, Vũng Tàu",25.000đ - 70.000đ,09:00 - 22:00,8.148791208791208,Positive,10.358337388114805,107.09016656102958
67812ec1514dba6089ed9347,Sushi Iko - Phan Trung,Món Nhật,"62 Phan Trung, Khu Phố 7, P. Tân Tiến, Thành Phố Biên Hòa, Đồng Nai",5.000đ - 100.000đ,11:00 - 22:00,8.125961538461539,Positive,,
67812ec1514dba6089ed92ff,Dìn Ký - Khu Du Lịch Xanh Lái Thiêu - Cầu Ngang,Món Việt,"2/94 Bình Thuận, Bình Nhâm, Thị Xã Thuận An, Bình Dương",50.000đ - 385.000đ,09:00 - 22:30,8.125384615384615,Positive,,
67812ec1514dba6089ed9184,Bia Khánh Râu - Lương Ngọc Quyến,Món Việt,"20 Lương Ngọc Quyến, Quận Hoàn Kiếm, Hà Nội",35.000đ - 200.000đ,08:00 - 00:30,8.12,Positive,21.034856400000002,105.85327365
67812ec1514dba6089ed91c1,Khoai Lang Mật Đà Lạt Nướng - Shop Online,Món Việt,"A903 Toà M3 - M4, 91 Nguyễn Chí Thanh, Quận Ba Đình, Hà Nội",70.000đ - 100.000đ,09:00 - 20:00,8.12,Positive,,
67812ec1514dba6089ed9153,Nem Rán Bà Cụ - Cổng Trường Thành Công,Món Việt,"Cạnh Cổng THCS Thành Công, D7 TT Thành Công, Quận Ba Đình, Hà Nội",5.000đ - 10.000đ,14:00 - 18:00,8.12,Positive,,
67812ec1514dba6089ed9344,Bánh Mì Chảo Tân Mai,Món Việt,"220/11 Phạm Văn Thuận, KP. 8, P. Tam Hiệp, Thành Phố Biên Hòa, Đồng Nai",15.000đ - 30.000đ,06:00 - 11:00,8.118461538461538,Positive,,
67812ec1514dba6089ed93b9,Bún Mắm Miền Tây - Cách Mạng Tháng 8,Món Việt,"262/4A Cách Mạng Tháng 8, P. 10, Quận 3, TP. HCM",45.000đ - 60.000đ,11:00 - 22:00,8.115384615384615,Positive,,
67812ec1514dba6089ed9305,Quán Chú Cuội - Các Món Nướng,Món Việt,"Đường GS7, KP Tây B, X. Đông Hòa, Thị Xã Dĩ An, Bình Dương",39.000đ - 159.000đ,16:30 - 00:00,8.115384615384615,Positive,,
67812ec1514dba6089ed939b,Gà Tần Đại Bình,Món Việt,"1 Bạch Đằng, P. 2, Quận Tân Bình, TP. HCM",20.000đ - 250.000đ,06:30 - 22:30,8.115384615384615,Positive,10.8143773,106.6702289
67812ec1514dba6089ed92d2,BonPas Bakery & Cafe - Điện Biên Phủ,Món Việt,"143 Điện Biên Phủ, P. Chính Gián, Quận Thanh Khê, Đà Nẵng",10.000đ - 200.000đ,06:00 - 22:00,8.103653846153847,Positive,16.0653561,108.1986507
67812ec1514dba6089ed9252,"Dũng - Phở Bò, Phở Xào, Cơm Rang",Món Việt,"593 Minh Khai, Quận Hai Bà Trưng, Hà Nội",25.000đ - 40.000đ,06:00 - 22:00,8.1,Positive,20.9962306,105.857312
67812ec1514dba6089ed9126,Bún Dọc Mùng - Nguyễn Chế Nghĩa,Món Việt,"15 Nguyễn Chế Nghĩa, P. Hàng Bài, Quận Hoàn Kiếm, Hà Nội",30.000đ - 50.000đ,06:30 - 13:30,8.1,Positive,21.020060495470272,105.85293112895191
67812ec1514dba6089ed9294,"Highlands Coffee - Trà, Cà Phê & Bánh - 543 Kim Mã",Món Việt,"543 - 545 Kim Mã, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",19.000đ - 59.000đ,07:00 - 23:00,8.1,Positive,21.029774479694694,105.80935632041644
67812ec1514dba6089ed9328,Cake House - Mậu Thân,Món Việt,"76 Nguyễn Văn Trỗi, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",10.000đ - 30.000đ,11:00 - 18:00,8.094615384615384,Positive,10.036898,105.77015185256934
67812ec1514dba6089ed9460,Trà Sữa Green Tea,Món Việt,"1 Trường Chinh, P. Xuân Phú, Tp. Huế, Huế",15.000đ - 30.000đ,08:00 - 22:00,8.078313609467457,Positive,16.460910091834982,107.60382180471967
67812ec1514dba6089ed9407,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Nguyễn Thị Nghĩa","Món Âu, Mexico","16 Nguyễn Thị Nghĩa, P. Bến Thành, Quận 1, TP. HCM",80.000đ - 695.000đ,10:00 - 22:00,8.076153846153847,Positive,10.770780851449523,106.69370735920396
67812ec1514dba6089ed9480,Bánh Canh Cua - Lê Lai,Món Việt,"116 Lê Lai, P. 3, Tp. Vũng Tàu, Vũng Tàu",40.000đ - 45.000đ,15:00 - 21:00,8.070454545454545,Positive,,
67812ec1514dba6089ed9146,Tanka Quán - Chân Gà Nướng & Cánh Gà Nướng - Đê La Thành,Món Việt,"683 Đê La Thành, P. Thành Công, Quận Ba Đình, Hà Nội",10.000đ - 50.000đ,18:00 - 23:59,8.06,Positive,21.02410581224079,105.81417092000167
67812ec1514dba6089ed93ab,Ăn Vặt Q7 - Bánh Tráng Trộn - Huỳnh Tấn Phát,Món Miền Nam,"308/66 Huỳnh Tấn Phát, P. Tân Thuận Tây, Quận 7, TP. HCM",Đang cập nhật,08:00 - 21:00,8.057692307692308,Positive,10.75373963977308,106.72834094337205
67812ec1514dba6089ed93b4,Yum Yum - Chè Khoai Dẻo - Shop Online,Món Việt,"106 Chung Cư Trần Văn Kiểu, P. 14 (Gần Lẩu Cá Cô Thư, Ngay Lối Vào Thang Bộ Chung Cư), Quận 10, TP. HCM",25.000đ - 35.000đ,10:00 - 21:00,8.057307692307692,Positive,,
67812ec1514dba6089ed93d4,Starbucks Coffee - New World,"Mỹ, Món Âu","Góc Phạm Hồng Thái & Nguyễn Thị Nghĩa, 76 Đ. Nguyễn Thị Nghĩa, Quận 1, TP. HCM",50.000đ - 220.000đ,07:00 - 23:59,8.056923076923077,Positive,,
67812ec1514dba6089ed92c2,Gà Song Phụng - Gà Không Lối Thoát & Gà Bó Xôi,Món Việt,"46 Đường Số 20, P. Bình Hưng Hòa, Quận Bình Tân, TP. HCM",20.000đ - 40.000đ,10:00 - 21:00,8.055384615384614,Positive,10.820165221693898,106.60904106873444
67812ec1514dba6089ed92cc,"Thịt Xiên Nướng, Sữa Đậu & Đồ Ăn Vặt - Láng Hạ",Món Việt,"101k1 Ngõ 12 Láng Hạ, P. Thành Công, Quận Ba Đình, Hà Nội",5.000đ - 15.000đ,15:30 - 19:00,8.048076923076923,Positive,21.020538594993397,105.81702934747086
67812ec1514dba6089ed9318,Gỏi Cuốn Cô Ba Bình Dương,Món Việt,"335 Huỳnh Văn Lũy, P. Phú Lợi, Thành Phố Thủ Dầu Một, Bình Dương",20.000đ - 25.000đ,10:30 - 20:00,8.048076923076923,Positive,11.007415744425506,106.67632543488128
67812ec1514dba6089ed924b,Phố Ngon 37 - Indochina Plaza,Món Việt,"Tầng 5, IPH, 239 Xuân Thủy, P. Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",45.000đ - 66.000đ,09:00 - 22:00,8.04,Positive,,
67812ec1514dba6089ed92f5,Hủ Tiếu Nam Vang Chị Tư,Món Việt,"152 Hoàng Hoa Thám, Tp. Vũng Tàu, Vũng Tàu",20.000đ - 44.000đ,09:00 - 22:00,8.034615384615385,Positive,10.338998704176655,107.0847514140628
67812ec1514dba6089ed92c1,Domino’s Pizza - Hòa Bình,Món Việt,"48 Hòa Bình, P. 5, Quận 11, TP. HCM",49.000đ - 199.000đ,10:00 - 22:00,8.031153846153845,Positive,10.768434395126066,106.6390477096057
67812ec1514dba6089ed9462,LAM Cafe,Món Việt,"38 Trần Cao Vân, P. Phú Hội, Tp. Huế, Huế",12.000đ - 35.000đ,07:00 - 22:00,8.021909814323607,Positive,16.4677329,107.5938163
67812ec1514dba6089ed9408,Yoshinoya Vietnam,Món Nhật,"Tầng 2, Lầu 2, 13 Lý Tự Trọng, P. Bến Nghé, Quận 1, TP. HCM",36.000đ - 200.000đ,10:00 - 21:00,8.007884615384615,Positive,,
67812ec1514dba6089ed9415,Gỏi Cuốn Cô Loan,Món Việt,"57/3 Đội Cung, P. 11, Quận 11, TP. HCM",5.000đ - 7.000đ,12:00 - 19:00,8.0,Positive,10.765208962450991,106.64768302007873
67812ec1514dba6089ed920f,"Mai - Phở Bò, Bún Cá & Bún Riêu",Món Việt,"139 Đại La, Quận Hai Bà Trưng, Hà Nội",25.000đ - 50.000đ,05:30 - 21:00,8.0,Positive,,
67812ec1514dba6089ed9207,"Highlands Coffee - Trà, Cà Phê & Bánh - VH Smart City",empty,"01SH05A, S2.05-Z29M.1 Vinhome Smart City, P. Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",19.000đ - 65.000đ,07:00 - 22:00,8.0,Positive,,
